Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [613]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::assign(unsigned long, int const&) [666]
[663]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&) [663]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::capacity() const [558]
                0.00    0.00       1/6035        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [73]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [667]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [616]
                0.00    0.00       1/2619        std::vector<int, std::allocator<int> >::~vector() [189]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [667]
[664]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [664]
                0.00    0.00       1/2           std::allocator<int>::allocator(std::allocator<int> const&) [502]
                0.00    0.00       1/3415        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [117]
                0.00    0.00       1/2621        std::allocator<int>::~allocator() [181]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [667]
[665]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [665]
                0.00    0.00       1/6035        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [73]
                0.00    0.00       1/1           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [677]
-----------------------------------------------
                0.00    0.00       1/1           readSSSP(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&, int) [534]
[666]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::assign(unsigned long, int const&) [666]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&) [663]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&) [663]
[667]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [667]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [664]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [617]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [665]
-----------------------------------------------
                0.00    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [680]
[668]    0.0    0.00    0.00       1         double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [668]
                0.00    0.00       1/1           void std::__fill_a<double*, double>(double*, double*, double const&) [688]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [681]
[669]    0.0    0.00    0.00       1         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [669]
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [689]
-----------------------------------------------
                0.00    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [680]
[670]    0.0    0.00    0.00       1         std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [670]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [681]
[671]    0.0    0.00    0.00       1         std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [671]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >* std::__uninitialized_fill_n_a<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >&) [675]
[672]    0.0    0.00    0.00       1         std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >* std::uninitialized_fill_n<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&) [672]
                0.00    0.00       1/1           std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&) [629]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [676]
[673]    0.0    0.00    0.00       1         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [673]
                0.00    0.00       1/1           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [630]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [677]
[674]    0.0    0.00    0.00       1         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [674]
                0.00    0.00       1/1           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [631]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::_M_fill_initialize(unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&) [644]
[675]    0.0    0.00    0.00       1         std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >* std::__uninitialized_fill_n_a<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >&) [675]
                0.00    0.00       1/1           std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >* std::uninitialized_fill_n<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, unsigned long, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&) [672]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [659]
[676]    0.0    0.00    0.00       1         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [676]
                0.00    0.00       1/1           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [673]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [665]
[677]    0.0    0.00    0.00       1         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [677]
                0.00    0.00       1/1           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [674]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&) [679]
[678]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [678]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [632]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [650]
[679]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&) [679]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [678]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [630]
[680]    0.0    0.00    0.00       1         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [680]
                0.00    0.00       1/2           std::__size_to_integer(unsigned long) [521]
                0.00    0.00       1/1           std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [670]
                0.00    0.00       1/1           double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [668]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [631]
[681]    0.0    0.00    0.00       1         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [681]
                0.00    0.00       1/1           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [671]
                0.00    0.00       1/2           std::__size_to_integer(unsigned long) [521]
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [669]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Update*, Update>(Update*, Update*, std::allocator<Update>&) [683]
[682]    0.0    0.00    0.00       1         void std::_Destroy<Update*>(Update*, Update*) [682]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<Update*>(Update*, Update*) [578]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Update, std::allocator<Update> >::~vector() [640]
[683]    0.0    0.00    0.00       1         void std::_Destroy<Update*, Update>(Update*, Update*, std::allocator<Update>&) [683]
                0.00    0.00       1/1           void std::_Destroy<Update*>(Update*, Update*) [682]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::tuple<int, int, double>*, std::tuple<int, int, double> >(std::tuple<int, int, double>*, std::tuple<int, int, double>*, std::allocator<std::tuple<int, int, double> >&) [685]
[684]    0.0    0.00    0.00       1         void std::_Destroy<std::tuple<int, int, double>*>(std::tuple<int, int, double>*, std::tuple<int, int, double>*) [684]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<std::tuple<int, int, double>*>(std::tuple<int, int, double>*, std::tuple<int, int, double>*) [579]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::~vector() [655]
[685]    0.0    0.00    0.00       1         void std::_Destroy<std::tuple<int, int, double>*, std::tuple<int, int, double> >(std::tuple<int, int, double>*, std::tuple<int, int, double>*, std::allocator<std::tuple<int, int, double> >&) [685]
                0.00    0.00       1/1           void std::_Destroy<std::tuple<int, int, double>*>(std::tuple<int, int, double>*, std::tuple<int, int, double>*) [684]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [687]
[686]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [686]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [577]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [652]
[687]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [687]
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [686]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [668]
[688]    0.0    0.00    0.00       1         void std::__fill_a<double*, double>(double*, double*, double const&) [688]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [690]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [669]
[689]    0.0    0.00    0.00       1         void std::__fill_a<int*, int>(int*, int*, int const&) [689]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [691]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<double*, double>(double*, double*, double const&) [688]
[690]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [690]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [689]
[691]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [691]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [342] removeEdge(std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >&, int, int) [140] std::_Head_base<0ul, int&, false>::_Head_base(int&) [171] std::tuple<int&, int&, double&>::tuple<true, true>(int&, int&, double&)
 [527] readUpdates(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [141] std::_Head_base<0ul, int, false>::_M_head(std::_Head_base<0ul, int, false> const&) [172] std::enable_if<(__assignable<int const&, int const&, double const&>)(), std::tuple<int&, int&, double&>&>::type std::tuple<int&, int&, double&>::operator=<int, int, double>(std::tuple<int, int, double> const&)
 [528] writeOutput(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&) [142] std::_Head_base<0ul, int, false>::_Head_base<int&>(int&) [173] std::tuple<int, int, double>::tuple<int&, int&, double&, true, true>(int&, int&, double&)
 [529] relaxAffected(std::vector<bool, std::allocator<bool> >&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&, std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > > const&) [143] std::_Head_base<1ul, int&, false>::_M_head(std::_Head_base<1ul, int&, false>&) [109] std::tuple<int, int, double>::tuple(std::tuple<int, int, double>&&)
 [530] applyDeletions(std::vector<Update, std::allocator<Update> > const&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >&) [144] std::_Head_base<1ul, int&, false>::_Head_base(int&) [449] std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
 [531] applyInsertions(std::vector<Update, std::allocator<Update> > const&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >&) [145] std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false> const&) [450] std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
 [532] propagateDeletions(std::vector<bool, std::allocator<bool> >&, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&) [146] std::_Head_base<1ul, int, false>::_Head_base<int&>(int&) [451] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
 [533] __static_initialization_and_destruction_0(int, int) [147] std::_Head_base<2ul, double&, false>::_M_head(std::_Head_base<2ul, double&, false>&) [452] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&)
 [534] readSSSP(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&, int) [148] std::_Head_base<2ul, double&, false>::_Head_base(double&) [453] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
 [535] readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >&) [149] std::_Head_base<2ul, double, false>::_M_head(std::_Head_base<2ul, double, false> const&) [454] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
 [412] __gnu_cxx::new_allocator<Update>::deallocate(Update*, unsigned long) [150] std::_Head_base<2ul, double, false>::_Head_base<double&>(double&) [455] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
 [413] __gnu_cxx::new_allocator<Update>::allocate(unsigned long, void const*) [567] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [388] std::vector<Update, std::allocator<Update> >::_S_max_size(std::allocator<Update> const&)
 [312] void __gnu_cxx::new_allocator<Update>::construct<Update, Update>(Update*, Update&&) [568] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [389] std::vector<Update, std::allocator<Update> >::_S_relocate(Update*, Update*, Update*, std::allocator<Update>&)
 [536] __gnu_cxx::new_allocator<Update>::new_allocator() [569] std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [328] Update& std::vector<Update, std::allocator<Update> >::emplace_back<Update>(Update&&)
 [537] __gnu_cxx::new_allocator<Update>::~new_allocator() [570] std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [390] std::vector<Update, std::allocator<Update> >::_S_do_relocate(Update*, Update*, Update*, std::allocator<Update>&, std::integral_constant<bool, true>)
 [252] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [571] std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [421] void std::vector<Update, std::allocator<Update> >::_M_realloc_insert<Update>(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >, Update&&)
 [295] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [416] std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [311] std::vector<Update, std::allocator<Update> >::end()
 [253] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [572] std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [329] std::vector<Update, std::allocator<Update> >::back()
 [254] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [573] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [422] std::vector<Update, std::allocator<Update> >::begin()
 [296] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [574] std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [330] std::vector<Update, std::allocator<Update> >::push_back(Update&&)
 [313] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [417] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [639] std::vector<Update, std::allocator<Update> >::vector()
 [314] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [271] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [640] std::vector<Update, std::allocator<Update> >::~vector()
 [538] __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [575] std::_Deque_base<int, std::allocator<int> >::_Deque_base() [227] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
 [539] __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [576] std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [228] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_relocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
